COMMODITY,PRECO,QUANTIDADE
3207188,2.76,5.0
3207188,2.89,5.0
3207188,3.15,2.0
3207188,4.13,2.0
3207290,0.013,500.0
3207290,0.014,1300.0
3207290,0.016,800.0
3207290,0.017,500.0
3207290,0.02,500.0
3207290,0.021,500.0
3207290,0.024,250.0
3207290,0.025,500.0
3207290,0.028,500.0
3207290,0.029,750.0
3207290,0.03,1500.0
3207290,0.035,1000.0
3207290,0.037,250.0
3207290,0.04,750.0
3207290,0.05,250.0
3207290,0.48,25.0
32075,66.7,100.0
32075,131.19,5.0
3207520,43.0,14.0
3207520,45.0,60.0
3207520,70.0,27.0
3207530,2032.97,1.0
32075370001,3.19,100.0
32075370001,3.43,900.0
32075370001,3.87,50.0
32075370001,4.46,2000.0
3207584,307.46,1.0
32083,2.2,115.0
32083,2.25,120.0
32083,2.33,175.0
32083,2.35,25.0
32083,2.37,40.0
32083,2.38,50.0
32083,2.4,1060.0
32083,2.42,25.0
32083,2.46,125.0
32083,2.48,67.0
32083,2.49,75.0
32083,2.5,2352.0
32083,2.55,100.0
32083,2.58,50.0
32083,2.6,980.0
32083,2.74,43.0
32083,2.75,240.0
32083,3.0,25.0
32083,3.35,310.0
32083,3.5,820.0
32083,3.6,20.0
32083,3.95,110.0
32083,4.0,50.0
32083,4.25,100.0
32083,4.41,91.0
32083,4.5,2490.0
32083,4.75,350.0
32083,5.9,15.0
32083,6.0,75.0
32083,14.2,75.0
32083,15.85,20.0
32083,16.0,78.0
32083,17.85,50.0
32083,18.0,165.0
32083101001,198.48,1.0
3208326,220.0,1.0
3208367,0.3,100.0
3208381,207.22,1.0
32091,0.02,400.0
32091,0.025,500.0
32091,0.03,500.0
32091,0.085,1500.0
32091,0.09,2000.0
32091,0.1,1500.0
32091,0.11,4500.0
32091,0.13,75900.0
32091,0.135,1000.0
32091,0.14,3978.0
32091,0.2,553.0
32091,0.21,303.0
32091,0.22,1500.0
32091,0.23,4750.0
32091,0.24,4250.0
32091,0.25,14566.0
32091,0.26,6770.0
32091,0.27,500.0
32091,0.28,51900.0
32091,0.29,65055.0
32091,0.3,12400.0
32091,0.35,400.0
32091,0.4,1669.0
32091,0.45,7565.0
32091,0.458,31.0
32091,0.66,808.0
32091,0.6646,100.0
32091,0.68,500.0
32091,0.71,6287.0
32091,0.72,50950.0
32091,0.73,3700.0
32091,0.74,67215.0
32091,0.75,23550.0
32091,0.77,1800.0
32091,0.78,3051.0
32091,0.79,14429.0
32091,0.8,2600.0
32091,0.81,500.0
32091,0.82,200.0
32091,0.83,3250.0
32091,0.84,50.0
32091,0.95,225.0
32091,0.97,950.0
32091,1.0,1899.0
32091,1.03,500.0
32091,1.05,2559.0
32091,1.11,400.0
32091,1.2,975.0
32091,1.4,250.0
32091,1.65,2775.0
32091,1.75,9375.0
32091,2.25,15800.0
3209120,0.62,13352.0
3209120,0.64,6400.0
3209120,0.65,7000.0
3209120,0.66,3500.0
3209120,0.67,1650.0
3209120,0.69,25201.0
3209120,0.7,5600.0
3209120,0.71,1000.0
3209120,0.72,2000.0
3209120,0.74,4000.0
3209120,0.76,2000.0
3209120,0.78,3000.0
3209120,0.8,3000.0
3209120,0.82,4100.0
3209120,0.84,1400.0
3209120,0.85,31900.0
3209120,0.86,3000.0
3209120,0.87,1400.0
3209120,0.88,5000.0
3209120,0.89,4000.0
3209120,0.9,7001.0
3209120,0.92,6000.0
3209120,0.93,1700.0
3209120,0.95,1900.0
3209120,0.99,1000.0
3209120,1.0,1000.0
3209120,1.15,1200.0
3209122,1.0,2.0
3209129,0.032,100.0
3209129,0.036,100.0
3209129,0.0423,100.0
3209129,0.044,200.0
3209129,0.0442,100.0
3209129,0.049,100.0
3209129,0.052,100.0
3209129,0.057,100.0
3209129,0.0598,300.0
3209129,0.0663,100.0
3209129,0.072,200.0
3209129,0.0798,100.0
3209129,0.1779,50.0
3209129,0.401,50.0
3209129,0.478,50.0
3209129,0.48,50.0
3209129,0.5654,252.0
3209129,0.57,50.0
3209129,0.909,550.0
3209129,1.1,25.0
3209134,0.0195,14.0
3209134,0.0229,100.0
3209134,0.03,50.0
3209134,0.035,50.0
3209134,0.04,500.0
3209134,0.041,200.0
3209134,0.0602,350.0
3209134,0.0717,200.0
3209134,0.09,500.0
3209134,0.0967,100.0
3209134,0.12,500.0
3209134,0.27,3000.0
3209134,0.5,3500.0
3209134,2.25,10.0
32091341008,1.0,89.0
3209138,0.02,200.0
3209138,0.025,200.0
3209138,0.04,100.0
3209138,0.042,100.0
3209138,0.05,100.0
3209138,0.06,100.0
3209138,0.064,200.0
3209138,0.07,500.0
3209138,0.078,50.0
3209138,0.08,700.0
3209138,0.081,250.0
3209138,0.09,350.0
3209138,0.1,100.0
3209138,0.1014,300.0
3209138,0.11,250.0
3209138,0.12,100.0
3209138,0.1275,100.0
3209138,0.13,250.0
3209138,0.14,100.0
3209138,0.1413,100.0
3209138,0.15,100.0
3209138,0.16,100.0
3209138,0.2105,10.0
3209138,0.2614,8.0
3209138,0.35,100.0
3209138,0.3644,30.0
3209138,0.3846,30.0
3209138,2.1,75.0
3209138,3.1,50.0
3209138,3.55,2.0
3209139,1.98,4.0
3209141,2.4,2.0
3209144,0.045,100.0
3209144,0.047,100.0
3209144,0.0637,100.0
3209144,0.0725,100.0
3209144,0.0806,100.0
3209144,0.61,4.0
3209147,5.6,6.0
3209148,0.0048,1000.0
3209148,0.0075,500.0
3209148,0.01,500.0
3209148,0.0179,100.0
3209148,0.018,2000.0
3209148,0.0199,100.0
3209148,0.0216,300.0
3209148,0.024,2000.0
3209148,0.0269,50.0
3209148,0.0299,50.0
3209148,0.0536,350.0
3209148,0.08,200.0
3209148,0.0852,200.0
3209148,0.12,50.0
3209148,0.1452,100.0
3209148,0.31,25.0
3209174,0.61,4.0
3209181,0.034,2000.0
3209184,0.02,2000.0
3209184,0.028,1500.0
3209184,0.03,1000.0
3209184,0.0316,3000.0
3209184,0.034,2000.0
3209184,0.067,100.0
3209184,0.0722,4000.0
3209184,0.13,100.0
3209184,0.29,25.0
32091950001,0.09,500.0
32091950001,0.1,800.0
32091950001,0.11,3650.0
32091950001,0.1148,500.0
32091950001,0.21,1750.0
32091950001,0.2196,650.0
32091950001,0.39,2200.0
32091950001,0.74,150.0
32091950001,0.896,1000.0
32091950001,0.963,400.0
32091950001,0.978,500.0
32091950001,3.9,40.0
32091950002,0.15,1550.0
32091950002,0.16,1000.0
32091950002,0.1959,500.0
32091950002,0.196,50.0
32091950002,0.28,500.0
32091950002,0.4115,600.0
32091950002,0.53,1050.0
32091950002,1.56,150.0
32091950002,1.57,1000.0
32091950002,1.686,600.0
32091950002,1.712,300.0
32091950002,5.3,20.0
32091950002,8.23,20.0
3209225,0.69,3000.0
3209225,1.25,2000.0
3250530,7.35,200.0
32525,1.0,73683.20999999999
32540,1.0,425.0
32540,5.0,100.0
32540,6.2,500.0
32540,8.0,562.0
3254010,4.25,100.0
3254010,5.0,100.0
3254010,7.5,66.0
3254010,7.75,2351.0
3254010,8.0,312.0
3254010,8.5,1000.0
3254010,10.0,50.0
3254010,18.0,100.0
3254010,19.5,517.0
3254010,20.98,100.0
3254010,20.99,200.0
3254010,21.0,100.0
3254010,23.0,1400.0
32552,6.3,3994.0
32552,14.5,993.0
33000,1.0,4720.0
33000,1.1,4457.5
33000,3.75,263.0
33000,4.5,20.0
33000,8.0,600.0
33000,8.6,2333.0
33000,10.0,365.0
33000,11.0,60.0
33000,12.5,2939.0
33000,13.25,236.0
33000,28.0,38.0
33000,32.88,194.0
33000,35.0,5.0
33000,38.0,2.0
33000,40.0,12.0
33000,45.0,5.0
33000,80.0,134.0
33000,88.0,23.0
33000,314.0,7.0
33000,320.0,23.3922
33000,325.0,1.0
33000,369.0,2.0
33000,496.0,1.0
33000,505.0,1.0
33000,558.0,4.0
33000,589.0,1.0
33000,630.0,2.0
33000,650.0,1.0
33000,663.0,4.0
33000,740.0,1.0
33000,769.0,3.0
33000,1615.0,1.0
33000,11387.62,1.0
33000,34000.0,1.0
33010,9.2,1966.46
33010,19628.27,1.0
33013,209.0,2.0
33013,1235.0,1.0
33013,1285.0,1.0
33013,1880.0,1.0
33013,1930.0,1.0
33013,2230.0,1.0
3301303,72.1,2.0
3301303,119.0,2.0
3301343,44.0,2.0
3301344,0.1,20.0
3301344,0.34,20.0
3301344,0.4,8.0
3301344,0.91,4.0
3301344,1.2,4.0
3301344,1.94,25.0
3301344,2.94,4.0
3301344,3.32,100.0
3301344,3.67,8.0
3301344,6.1,2.0
3301344,11.5,2.0
3301344,12.94,85.0
3301344,26.38,10.0
3301344,74.95,2.0
3301344,4826.4,1.0
3301345,500.0,1.0
3301348,1.0,472.82000000000005
3301348,169.0,15.0
3301348,1345.0,1.0
3301349,165.0,10.0
3301349,171.0,10.0
3301349,2070.0,1.0
3301351,5.416,1765.0
3301351,425.0,1.0
3301355,4.2,100.0
3301355,4.49,50.0
3301355,6.9,20.0
3301355,16.8,30.0
3301355,700.0,20.0
3301356,12.0,30.0
3301356,33.41,50.0
3301356,43.42,3.0
3301357,13.0,700.0
3301357,15.0,430.0
3301357,19.0,68.0
3301357,25.0,190.0
3301357,30.59,70.0
3301357,67.0,84.0
3301357,104.5,4.0
33013570001,5.25,405.0
33013570001,5.5,40.0
33013570001,5.95,100.0
33013570001,6.73,270.0
33013570001,7.0,1300.0
33013570001,8.05,100.0
33013570001,9.38,80.0
3301358,5.83,50.0
3301382,1.0,556.34
33020100001,65.0,20.0
33020100001,66.5,6.0
33020100001,80.0,104.0
33020100001,93.5,155.0
33020100001,130.0,20.0
33020100002,3.25,605.0
33020100002,4.75,835.0
33020100002,5.95,100.0
33020100002,7.42,180.0
33037,1758.85,1.0
3303740,75.0,8.0
3303740,179.0,10.0
3303740,198.8,15.0
3303740,209.0,14.0
3303740,7500.0,1.0
33055,0.95,7346.0
33055,7346.0,1.0
3305824,3.04,300.0
33059,1.0,1413.17
33061,372.83,1.0
3309156,67.0,1.0
335,29.5,299.0
33512,0.0893,628179.9951
33512,0.0908,2054730.0568
3351230,17.87,200.0
3354050,6.5,640.0
3354050,7.0,320.0
3354050,10.0,340.0
3354050,21.0,60.0
3354050,25.0,160.0
3354050,33.0,120.0
3354050,42.0,30.0
3354050,50.0,120.0
3354050,60.0,120.0
3354143,30.92,130.0
3354143,355.0,28.0
3354143,6907.5,1.0
33548,10.65,225.0
33548,20.87,120.0
33548,31.32,60.0
33548,99.5,35.0
33548,275.0,9.25
33548,419.0,8.75
3357265,188.4,1.0
340,12.0,1.0
340,47.0,2.0
340,1575.0,13.0
34000,1.0,12986.16
34000,6.32,24.0
34000,10.0,250.0
34000,12.0,10.0
34000,13.15,5.0
34000,15.0,2000.0
34000,15.01,15.0
34000,20.05,1.0
34000,21.95,580.0
34000,23.43,5.0
34000,38.55,36.0
34000,39.0,5.0
34000,45.57,30.0
34000,72.0,36.0
34000,73.03,10.0
34000,75.0,2.0
34000,92.0,10.0
34000,95.75,3.0
34000,102.0,1.0
34000,106.9,8.0
34000,116.0,40.0
34000,118.6,1.0
34000,123.0,2.0
34000,196.63,5.0
3400615,20.65,6.0
3400615,32.1,4.0
3400615,125.0,1.0
34007,1.19,108.0
34007,13.0,76.0
34007,33.74,36.0
34007,35.08,4.0
34007,63.12,3.0
34007,179.99,16.0
34012,147.5,15.0
34012,1050.0,1.0
34014,1815.0,7.0
34016,9.15,2.0
34016,12.95,1.0
34016,21.875,6.0
34016,26.88,1.0
34016,27.32,1.0
34016,27.9,1.0
34016,28.35,1.0
34016,29.29,1.0
34016,30.0,1.0
34016,36.43,1.0
34016,46.31,2.0
34016,49.04,1.0
34016,69.93,1.0
34016,71.25,1.0
34016,116.31,1.0
34016,136.48,2.0
34016,307.56,1.0
34016,350.0,1.0
34016,361.08,1.0
34016,859.63,1.0
3401655,72.22,3.0
3401655,254.0,1.0
34020,55.95,20.0
34020,100.0,6.0
34020,138.0,12.0
34024,425.0,1.0
34028,55.0,50.0
34028,229.0,1.0
34028,362.5,1.0
34028,431.0,1.0
34028100001,16.0,152.0
34028100001,25.0,265.0
34028100001,28.0,20.0
34028100001,30.82,19.0
34028100001,32.5,25.0
34028100001,32.98,15.0
34028100001,40.05,22.0
34028100001,42.3,10.0
34028105001,26.0,646.0
34028105001,34.73,10.0
34028105001,35.0,1690.0
34028105001,44.42,14.0
34028105001,47.53,10.0
34028105001,49.5,30.0
34028105001,56.79,18.0
34028105002,18.99,18.0
34028105002,89.0,25.0
34028110001,9.0,13.0
34028110002,9.0,5.0
34028110004,29.0,60.0
34028110005,39.0,20.0
34028115001,84.0,5.0
34028115003,117.0,7.0
34028115004,1.0,4582.4
34028120001,69.0,60.0
3402856,143.08,1.0
3402856,208.22,1.0
3402858,22.95,1.0
3402870,130.0,1.0
3402870,532.7,1.0
34032,1575.0,1.0
34034,1.0,2193.2
34034,16.0,10.0
34034,17.0,1.0
34034,18.0,1.0
34034,20.0,1.0
34034,32.0,3.0
34034,38.0,1.0
34034,43.0,1.0
34034,45.0,6.0
34034,49.0,3.0
34034,82.33,40.0
34034,85.0,3.0
34034,89.25,72.0
34034,100.61,48.0
34034,113.77,33.0
34034,114.0,3.0
34034,125.15,12.0
34034,136.52,8.0
34034,147.9,3.0
34034,158.0,6.0
34034,165.0,2.0
34034,187.4,33.0
34034,190.0,12.0
34034,228.45,23.0
34034,295.0,4.0
34034,541.45,7.0
34034,610.0,21.0
34034,749.45,7.0
34034,790.0,21.0
3403414,60.0,1.0
3403414,361.25,3.0
3403414,472.25,3.0
3403420,785.9,37.0
3403420,1037.46,37.0
3403450,28.0,144.0
3403450,28.75,132.0
3403450,29.0,135.0
3403450,29.25,48.0
3403450,29.3,72.0
3403450,30.0,252.0
3403477,1.0,5510.0
3403477,105.0,30.0
3403477,105.97,4.0
3403477,115.41,10.0
3403478,83.07,4.0
3403478,86.74,12.0
3403478,89.3,32.0
3403478,94.48,28.0
3403478,101.85,12.0
3403480,1.0,778.14
3403480,15.0,54.0
3403480,19.9,18.0
3403480,20.0,1.0
34040,1.0,1103.13
34040,4.75,8.0
34040,6.0,10.0
34040,8.5,40.0
34040,10.75,10.0
34040,14.0,14.0
34040,25.0,12.0
34040,34.0,30.0
34040,49.0,40.0
34040,61.0,6.0
34040,66.0,6.0
34040,72.0,6.0
34040,89.0,1.0
34040,89.5,12.0
34040,103.45,3.0
34040,104.0,1.0
34040,150.0,1.0
34040,163.0,6.0
34040,189.0,4.0
34040,245.0,2.0
34040,266.0,4.0
34040,2626.36,1.0
3404007,1.0,494.0
3404007,83.25,2.0
3404007,184.5,3.0
3404008,18.3,2.0
34041,15.0,2000.0
34041,2499.0,2.0
34041,3571.0,3.0
34041,3590.0,3.0
34041,4463.25,2.0
34041,4516.6,2.0
34041,4808.0,2.0
34041,4984.0,1.0
34041,14868.95,1.0
34045,52.0,10.0
34045,55.0,35.0
34045,2000.0,1.0
34054,1.0,16154.6
34054,5.0,1.0
34054,5.1,1.0
34054,5.94,2.0
34054,12.76,8.0
34054,13.2,1.0
34054,16.72,4.0
34054,17.1,1.0
34054,20.0,1.0
34054,21.25,1.0
34054,22.0,4.0
34054,27.17,2.0
34054,27.404,2.0
34054,27.57,1.0
34054,28.5,1.0
34054,30.8,4.0
34054,35.0,1.0
34054,36.5,1.0
34054,39.6,2.0
34054,44.36,1.0
34054,45.0,1.0
34054,47.0,4.0
34054,49.0,1.0
34054,57.2,3.0
34054,57.21,2.0
34054,65.0,1.0
34054,70.4,1.0
34054,70.72,1.0
34054,77.85,2.0
34054,83.6,5.0
34054,85.19,1.0
34054,100.0,1.0
34054,105.6,2.0
34054,110.0,4.0
34054,114.4,1.0
34054,114.75,6.0
34054,118.8,59.0
34054,123.2,2.0
34054,127.6,1.0
34054,130.0,2.0
34054,132.0,17.0
34054,135.0,2.0
34054,154.0,37.0
34054,157.5,2.0
34054,158.4,2.0
34054,163.33,1.0
34054,163.8,1.0
34054,164.0,1.0
34054,166.63,3.0
34054,167.2,10.0
34054,171.6,11.0
34054,172.5,1.0
34054,175.0,2.0
34054,176.0,3.0
34054,180.2,2.0
34054,180.4,19.0
34054,193.6,2.0
34054,198.0,2.0
34054,198.9,4.0
34054,205.0,1.0
34054,220.0,3.0
34054,233.0,12.0
34054,246.4,1.0
34054,250.75,3.0
34054,254.2,1.0
34054,259.6,78.0
34054,265.5,2.0
34054,267.3,3.0
34054,269.25,6.0
34054,280.0,3.0
34054,283.25,1.0
34054,286.0,3.0
34054,290.4,1.0
34054,292.79,4.0
34054,295.0,3.0
34054,297.5,6.0
34054,299.2,1.0
34054,308.0,6.0
34054,311.52,2.0
34054,327.62,1.0
34054,335.75,1.0
34054,347.6,1.0
34054,365.13,1.0
34054,371.8,10.0
34054,375.0,3.0
34054,428.83,1.0
34054,435.12,1.0
34054,440.0,2.0
34054,450.0,1.0
34054,480.0,3.0
34054,484.0,4.0
34054,538.63,5.0
34054,566.25,6.0
34054,611.6,12.0
34054,620.4,1.0
34054,664.4,3.0
34054,699.6,1.0
34054,703.83,3.0
34054,924.0,1.0
34054,940.0,1.0
34054,1144.0,12.0
34054,1158.63,1.0
34054,1184.0,4.0
34054,1276.0,1.0
34054,1315.6,2.0
34054,1386.0,1.0
34054,1388.55,1.0
34054,1399.2,1.0
34054,1512.0,2.0
34054,1811.79,1.0
34054,1998.0,8.0
34054,2388.1,1.0
34054,2460.0,1.0
34054,2788.0,1.0
34054,3365.0,1.0
34054,3394.05,7.0
34054,3489.0,1.0
34054,3750.0,3.0
34054,4398.0,4.0
34054,4470.4,1.0
34054,11250.0,2.0
34056,1.0,7165.7
34056,5.0,6.0
34056,7.65,3.0
34056,8.45,6.0
34056,10.9,1.0
34056,13.5,2.0
34056,13.55,3.0
34056,14.0,1.0
34056,14.25,2.0
34056,15.0,8.0
34056,15.2,4.0
34056,16.65,1.0
34056,17.8,1.0
34056,18.0,2.0
34056,18.05,2.0
34056,18.55,1.0
34056,18.72,2.0
34056,19.0,8.0
34056,19.5,5.0
34056,21.0,1.0
34056,21.65,2.0
34056,22.1,5.0
34056,22.55,2.0
34056,23.25,3.0
34056,23.6,1.0
34056,25.88,2.0
34056,29.25,3.0
34056,33.75,3.0
34056,38.5,6.0
34056,38.95,1.0
34056,40.0,2.0
34056,40.4,3.0
34056,43.9,2.0
34056,45.15,1.0
34056,46.5,4.0
34056,47.5,1.0
34056,48.6,2.0
34056,52.25,2.0
34056,57.0,2.0
34056,59.98,1.0
34056,61.45,2.0
34056,62.7,1.0
34056,69.95,1.0
34056,71.0,1.0
34056,72.75,1.0
34056,75.05,1.0
34056,92.0,2.0
34056,101.85,2.0
34056,104.5,1.0
34056,109.25,1.0
34056,124.0,18.0
34056,126.8,6.0
34056,130.0,4.0
34056,150.8,1.0
34056,160.65,5.0
34056,163.0,2.0
34056,189.05,4.0
34056,193.3,2.0
34056,213.8,1.0
34056,310.0,1.0
34056,391.88,1.0
34056,1050.0,1.0
34056100001,89.0,62.0
34056100001,95.0,40.0
34056100001,125.0,14.0
34056100001,155.72,7.0
34056100001,165.0,15.0
34056100001,660.0,1.0
34056100001,700.0,1.0
34056105001,119.0,28.0
34056105001,129.0,60.0
34056105001,169.0,14.0
34056105001,195.0,11.0
34056105001,196.37,12.0
34056105001,225.0,10.0
34056105001,245.0,6.0
3405634,14.75,60.0
3405634,150.0,2.0
3405634,2025.0,2.0
3405634,8775.9,1.0
3405656,195.0,14.0
34056571001,89.0,56.0
34056571001,95.0,71.0
34056571001,125.0,4.0
34056571001,165.0,6.0
34056571001,175.0,12.0
34060,5.25,40.0
34060,54.6,20.0
34060,63.1,3.0
34060,89.38,3.0
34060,247.0,1.0
34060,725.64,10.0
34060,979.34,1.0
34060,998.5,10.0
34060,2125.65,1.0
34060100001,1169.0,509.0
34060100001,1210.0,194.0
34060100001,1268.0,26.0
34060100002,1068.0,68.0
34060100002,1110.0,36.0
34060100003,1114.0,466.0
34060100003,1160.0,151.0
34060100003,1215.68,6.0
34060100004,1097.0,179.0
34060100004,1135.0,21.0
34060100004,1189.48,12.0
34060105004,41.0,37.0
34060105004,49.5,21.0
34060105010,285.13,10.0
34060105011,147.48,15.0
34060105011,210.32,9.0
34060105012,77.53,20.0
34060105012,95.79,27.0
34060106001,85.0,50.0
34060106001,90.0,25.0
34060106001,92.15,35.0
34060106001,97.0,76.0
34060106002,226.77,4.0
34060106002,438.51,10.0
34060106003,310.0,3.0
34060106004,254.86,5.0
34060106005,175.82,13.0
34060106005,184.64,3.0
34060106005,194.36,1.0
34060106006,236.35,53.0
34060106006,259.5122,2.0
34060106007,276.35,70.0
34060106007,303.41463,2.0
34060106008,313.7,10.0
34060106008,344.39024,2.0
34060106009,340.35,43.0
34060106009,373.66463,2.0
34060106011,84.3,5.0
34060106012,23.1,5.0
34060106013,2.2,10.0
34060106015,2.55,10.0
34060106016,80.0,2.0
34060106017,1.95,10.0
34060106018,48.8,14.0
34060106019,1.75,10.0
34060106021,3.8,10.0
34060106022,6.3,10.0
34060106023,80.0,5.0
34060106024,3.1,5.0
34060106025,5.75,5.0
34060106026,17.7,5.0
34060106027,4.7,5.0
34060106028,61.2,3.0
34060106029,84.4,3.0
34060106030,2.65,10.0
34060106031,111.1,5.0
34060106032,4.72,10.0
34060106033,54.65,7.0
34060106034,20.9,5.0
34060106035,0.3,10.0
34060106036,2.05,20.0
34060110001,127.95,125.0
34060110001,167.64,55.0
34060110001,234.95,62.0
34060110003,5.21,50.0
34060110003,6.0,100.0
34060110004,32.52,10.0
34060110004,38.71,15.0
34060110008,1.97,85.0
34060110009,8.06,45.0
34060110009,14.82,10.0
34060110010,11.7,96.0
34060110010,12.0,192.0
34060110010,103.51,20.0
34060110011,48.0,15.0
34060110011,50.67,40.0
34060110011,55.8,10.0
34060110011,88.94,25.0
34060110013,53.45,105.0
34060110013,77.34,47.0
34060110013,102.28,21.0
34060110014,4.34,125.0
34060110015,205.73,20.0
34060110015,207.34,15.0
34060110015,219.42,25.0
34060110015,290.54,20.0
34060110016,4.8,125.0
34060110018,1.89,60.0
34060110018,5.0,50.0
34060110018,5.93,60.0
34060111001,186.59,32.0
34060111001,188.57,72.0
34060111001,193.2,22.0
34060111001,193.58,21.0
34060111002,216.47,8.0
34060111002,242.55,9.0
34060111003,241.13,9.0
34060111003,243.69,5.0
34060111003,250.19,6.0
34060111003,258.68,10.0
34060111004,153.84,25.0
34060111004,157.88,36.0
34060111004,159.56,11.0
34060111004,162.08,10.0
34060111005,140.7,19.0
34060111005,144.3,10.0
34060111005,145.31,6.0
34060111006,162.19,8.0
34060111006,163.91,12.0
34060111006,168.28,10.0
34060111006,169.66,17.0
34060111007,187.12,5.0
34060111007,192.14,10.0
34060111008,208.12,9.0
34060111008,210.33,17.0
34060111008,215.9,8.0
34060111008,218.09,10.0
34060120014,84.15,40.0
34060120014,113.6,12.0
34060120015,75.5,10.0
34060120015,76.9,10.0
34060120015,79.0,20.0
34060120015,80.18,31.0
34060120021,79.0,25.0
34060120021,79.99,20.0
34060120021,84.2,39.0
34060126001,224.78,161.0
34060126001,237.0,97.0
34060126001,250.0,10.0
34060126001,263.82,43.0
34060126001,264.71,34.0
34060126001,285.61,8.0
34060126002,254.97,57.0
34060126002,276.2,56.0
34060126002,277.78,3.0
34060126002,285.0,10.0
34060126002,290.0,9.0
34060126002,307.52,6.0
34060126003,222.0,8.0
34060126003,288.16,76.0
34060126003,300.12,41.0
34060126003,305.66,19.0
34060126003,387.64,19.0
34060126007,2.31,190.0
34060126008,74.95,265.0
34060126008,89.0,160.0
34060126008,98.0,163.0
34060126008,105.17,205.0
34060126008,111.88,22.0
34060126008,122.22,70.0
34060126009,107.5,5.0
34060126009,112.9,15.0
34060126010,85.6,22.0
34060126010,119.84,10.0
34060126013,78.2,45.0
34060126013,82.1,115.0
34060126013,110.84,162.0
34060126015,30.36,80.0
34060126017,80.0,15.0
34060126017,92.0,15.0
34060126020,22.0,246.0
34060126020,23.0,3.0
34060126020,26.6,252.0
34060126020,27.391,9.0
34060126020,28.5,62.0
34060126020,28.92,25.0
34060126020,30.53,36.0
34060126020,30.59,65.0
34060126020,32.4,5.0
34060126025,190.14,175.0
34060126025,205.98,83.0
34060126025,211.11,24.0
34060126025,215.0,20.0
34060126025,235.32,27.0
34060126025,241.67,5.0
34060126026,2.5,225.0
34060126026,3.5,10.0
34060126027,1.79,350.0
34060126027,2.0,400.0
34060126027,2.19,280.0
34060126027,2.31,182.0
34060127001,1.9,50.0
34060127001,2.31,50.0
34060127002,0.46,55.0
34060127003,81.5,5.0
34060127003,85.6,40.0
34060127003,119.84,87.0
34060127004,46.4,15.0
34060127004,48.59,14.0
34060130003,333.33,5.0
34060141002,180.8,5.0
34060142002,93.14,442.0
34060142002,122.02,179.0
34060142002,161.94,227.0
34060142002,164.14,15.0
34060145001,10.75,130.0
34060145001,10.8,60.0
34060145001,11.0,30.0
34060145001,11.25,35.0
34060145001,11.5,55.0
34060145001,12.5,90.0
34060145001,12.7,140.0
34060145001,13.0,100.0
34060145001,13.62,40.0
34060145001,13.65,27.0
34060145001,16.0,418.0
34060145001,22.5,75.0
34060145001,24.92,140.0
34060148001,648.24,5.0
34060148001,670.0,15.0
34060148001,691.67,4.0
34060148001,735.0,3.0
34060150001,31.89,6.0
34060150001,34.59,10.0
34060150001,45.75,5.0
34060150001,59.02,2.0
34060150001,73.26,4.0
34060150001,78.03,4.0
34060450001,37.65,30.0
34060450001,42.43,30.0
34060450001,61.18,30.0
34060450001,85.98,10.0
34060450002,3.48,50.0
34060450002,9.29,30.0
34060450002,11.61,10.0
34060450003,52.11,10.0
34060450003,52.71,10.0
34060450004,3.64,25.0
34060450004,5.57,25.0
34060450004,6.25,60.0
34060450004,6.26,50.0
34060450004,6.62,100.0
34060450004,8.15,15.0
34060450005,2.6,10.0
34060450005,3.35,50.0
34060450005,3.42,60.0
34060450006,3.35,50.0
34060450007,4.19,50.0
34060450008,115.73,20.0
34060450009,168.24,22.0
34060450009,172.07,17.0
34060450009,179.55,15.0
34060450009,362.44,6.0
34060450010,39.6,20.0
34060450011,70.05,10.0
34060450012,126.65,5.0
34060450012,140.1,15.0
34060450013,117.25,15.0
34060450013,171.21,12.0
34060450014,163.03,12.0
34060450014,166.74,17.0
34060450014,179.55,40.0
34060450016,6.26,150.0
34060450017,30.0,20.0
34060450018,40.0,20.0
34060471001,67.77,15.0
34060471001,95.79,10.0
34060471002,124.49,15.0
34060471003,980.0,2.0
34060471003,1000.0,1.0
34060471004,980.0,4.0
34060471004,1000.0,2.0
34060471005,0.57,10.0
34060471006,0.57,10.0
34060471007,5.05,10.0
34060471007,15.0,30.0
34060471008,4.89,10.0
34060471008,5.3,50.0
34060471008,10.0,30.0
34060471009,146.06,10.0
34060471010,238.35,10.0
34060471011,3.82,20.0
34060471012,3.82,20.0
34060471013,36.6,20.0
34060511001,85.57,8.0
34060511001,99.0,5.0
34060511001,150.0,10.0
34060511001,196.58537,6.0
34060511003,389.5,2.0
34060520001,193.36,5.0
34060520001,393.51,4.0
34060520002,228.55,5.0
34060520002,376.9,18.0
34060520002,433.98,6.0
34060520003,259.3,10.0
34060520003,427.75,8.0
34060520003,492.53,6.0
34060520004,293.04,19.0
34060520004,464.66,4.0
34060521001,98.0,40.0
34060521001,99.9,70.0
34060521001,146.0,82.0
34060521001,178.0,37.0
34060521002,57.63,5.0
34060521002,60.9,20.0
34060521002,64.48,20.0
34060521002,68.61,15.0
34060521002,71.66,42.0
34060521002,75.0,5.0
34060521002,75.99,10.0
34060521002,88.2,26.0
34060521002,229.0,20.0
34060521002,447.0,52.0
34060521003,229.84,22.0
34060521003,248.1,32.0
34060521003,254.3,11.0
34060521003,275.0,5.0
34060521003,290.5,71.0
34060521003,295.0,10.0
